| genres                                              | movie_count |
| --------------------------------------------------- | ----------- |
| History|Drama|Family                                |           1 |
| History|Drama|Adventure|War                         |           1 |
| History|Documentary|Family                          |           1 |
| History|Documentary|Animation                       |           1 |
| History|Crime|Horror|Documentary                    |           1 |
| History|Comedy|Drama                                |           1 |
| History|Comedy|Documentary                          |           1 |
| History|Adventure|Drama                             |           1 |
| History|Adventure                                   |           1 |
| History|Action|Drama|Adventure|War                  |           1 |
| History|Action|Adventure                            |           1 |
| History                                             |           1 |
| Foreign|Romance|Thriller                            |           1 |
| Foreign|Horror|Mystery                              |           1 |
| Foreign|Documentary                                 |           1 |
| Foreign|Crime|Drama                                 |           1 |
| Foreign|Action|Science Fiction|Thriller|Horror      |           1 |
| Foreign                                             |           1 |
| Fantasy|Thriller|Horror|Science Fiction             |           1 |
| Fantasy|Thriller|Horror                             |           1 |
| Fantasy|Thriller|Action|Crime                       |           1 |
| Fantasy|Thriller                                    |           1 |
| Fantasy|Science Fiction|Horror                      |           1 |
| Fantasy|Science Fiction|Family|Animation            |           1 |
| Fantasy|Science Fiction|Family                      |           1 |
| Fantasy|Science Fiction|Animation|Action|Adventure  |           1 |
| Fantasy|Romance|Family|Comedy                       |           1 |
| Fantasy|Mystery|Thriller                            |           1 |
| Fantasy|Mystery                                     |           1 |
| Fantasy|Music|Romance                               |           1 |
| Fantasy|Horror|Thriller|War                         |           1 |
| Fantasy|Horror|Thriller|Science Fiction|Mystery     |           1 |
| Fantasy|Horror|Family                               |           1 |
| Fantasy|Horror|Comedy|Science Fiction               |           1 |
| Fantasy|Horror|Action|Thriller|Science Fiction      |           1 |
| Fantasy|Horror|Action|Science Fiction               |           1 |
| Fantasy|Family|Comedy|Animation                     |           1 |
| Fantasy|Family|Animation|Adventure                  |           1 |
| Fantasy|Drama|Thriller|Romance                      |           1 |
| Fantasy|Drama|Science Fiction|Romance|Family        |           1 |
| Fantasy|Drama|Science Fiction|Foreign               |           1 |
| Fantasy|Drama|Science Fiction|Family                |           1 |
| Fantasy|Drama|Music|Romance                         |           1 |
| Fantasy|Drama|Horror|Action|Comedy                  |           1 |
| Fantasy|Drama|Crime                                 |           1 |
| Fantasy|Drama|Comedy|Thriller|Science Fiction       |           1 |
| Fantasy|Drama|Comedy|Thriller                       |           1 |
| Fantasy|Drama|Comedy|Science Fiction|Family         |           1 |
| Fantasy|Drama|Comedy|Romance|Foreign                |           1 |
| Fantasy|Drama|Comedy|Romance|Family                 |           1 |
| Fantasy|Drama|Action|Thriller|Animation             |           1 |
| Fantasy|Drama|Action|Foreign|Adventure              |           1 |
| Fantasy|Drama|Action|Comedy|Crime                   |           1 |
| Fantasy|Drama|Action                                |           1 |
| Fantasy|Comedy|Science Fiction|Romance|Thriller     |           1 |
| Fantasy|Comedy|Mystery                              |           1 |
| Fantasy|Comedy|Drama|Romance                        |           1 |
| Fantasy|Comedy|Animation|Science Fiction|Family     |           1 |
| Fantasy|Comedy|Animation                            |           1 |
| Fantasy|Comedy|Adventure                            |           1 |
| Fantasy|Animation|Science Fiction|Family|Action     |           1 |
| Fantasy|Animation|Romance|Family                    |           1 |
| Fantasy|Animation|Horror|Comedy|Thriller            |           1 |
| Fantasy|Animation|Horror|Action|Thriller            |           1 |
| Fantasy|Animation|Family|Comedy                     |           1 |
| Fantasy|Animation|Drama|Romance|Family              |           1 |
| Fantasy|Animation|Drama|Family                      |           1 |
| Fantasy|Animation|Drama|Comedy|Science Fiction      |           1 |
| Fantasy|Animation|Comedy|Drama                      |           1 |
| Fantasy|Animation|Comedy|Crime|Family               |           1 |
| Fantasy|Animation|Action|Comedy                     |           1 |
| Fantasy|Animation                                   |           1 |
| Fantasy|Adventure|Comedy|Family                     |           1 |
| Fantasy|Adventure|Comedy                            |           1 |
| Fantasy|Adventure|Animation|Family                  |           1 |
| Fantasy|Adventure|Action|Family|Romance             |           1 |
| Fantasy|Adventure|Action|Drama                      |           1 |
| Fantasy|Adventure|Action|Comedy|Drama               |           1 |
| Fantasy|Action|Science Fiction|Thriller|Horror      |           1 |
| Fantasy|Action|Science Fiction|Thriller             |           1 |
| Fantasy|Action|Horror|Science Fiction|Drama         |           1 |
| Fantasy|Action|Family                               |           1 |
| Fantasy|Action|Drama                                |           1 |
| Fantasy|Action|Crime|Science Fiction|Thriller       |           1 |
| Fantasy|Action|Comedy|Crime                         |           1 |
| Fantasy|Action|Adventure|Science Fiction|Thriller   |           1 |
| Fantasy|Action|Adventure|Family|Comedy              |           1 |
| Fantasy|Action|Adventure|Family                     |           1 |
| Fantasy|Action|Adventure|Comedy                     |           1 |
| Fantasy|Action|Adventure|Animation|Comedy           |           1 |
| Family|TV Movie|Romance                             |           1 |
| Family|TV Movie|Animation                           |           1 |
| Family|Science Fiction|TV Movie|Adventure|Drama     |           1 |
| Family|Science Fiction|Adventure                    |           1 |
| Family|Science Fiction|Action|Adventure             |           1 |
| Family|Romance                                      |           1 |
| Family|History|Action|Drama                         |           1 |
| Family|Fantasy|Science Fiction|Adventure|Comedy     |           1 |
| Family|Fantasy|Science Fiction|Adventure            |           1 |
| Family|Fantasy|Science Fiction                      |           1 |
| Family|Fantasy|Music|Romance|Science Fiction        |           1 |
| Family|Fantasy|Horror|TV Movie                      |           1 |
| Family|Fantasy|Horror                               |           1 |
| Family|Fantasy|Drama                                |           1 |
| Family|Fantasy|Comedy|Romance                       |           1 |
| Family|Fantasy|Comedy                               |           1 |
| Family|Fantasy|Animation|Adventure                  |           1 |
| Family|Fantasy|Animation                            |           1 |
| Family|Fantasy|Adventure                            |           1 |
| Family|Drama|Romance|Comedy                         |           1 |
| Family|Drama|Comedy                                 |           1 |
| Family|Comedy|Romance                               |           1 |
| Family|Comedy|Crime                                 |           1 |
| Family|Animation|TV Movie                           |           1 |
| Family|Animation|Music|Drama                        |           1 |
| Family|Animation|Drama                              |           1 |
| Family|Animation|Comedy|Romance                     |           1 |
| Family|Animation|Action|Science Fiction             |           1 |
| Family|Adventure|Science Fiction                    |           1 |
| Family|Adventure|Comedy|Science Fiction|Crime       |           1 |
| Family|Adventure|Comedy|Music|Fantasy               |           1 |
| Family|Adventure|Comedy                             |           1 |
| Family|Adventure|Animation|Comedy                   |           1 |
| Family|Action|Science Fiction                       |           1 |
| Family|Action|Drama                                 |           1 |
| Family|Action|Adventure                             |           1 |
| Drama|Western|War|Romance                           |           1 |
| Drama|War|Romance|Western                           |           1 |
| Drama|Thriller|TV Movie                             |           1 |
| Drama|Thriller|Science Fiction|Romance|Foreign      |           1 |
| Drama|Thriller|Romance|Crime                        |           1 |
| Drama|Thriller|Mystery|War                          |           1 |
| Drama|Thriller|Mystery|Music|Romance                |           1 |
| Drama|Thriller|Mystery|Horror                       |           1 |
| Drama|Thriller|Mystery|Foreign                      |           1 |
| Drama|Thriller|Mystery|Action                       |           1 |
| Drama|Thriller|Horror|Mystery                       |           1 |
| Drama|Thriller|History|War                          |           1 |
| Drama|Thriller|Foreign|Action|Crime                 |           1 |
| Drama|Thriller|Fantasy|Mystery                      |           1 |
| Drama|Thriller|Crime|Mystery|Romance                |           1 |
| Drama|Thriller|Crime|History                        |           1 |
| Drama|Thriller|Crime|Adventure                      |           1 |
| Drama|Thriller|Action|Crime                         |           1 |
| Drama|TV Movie|Crime|Mystery                        |           1 |
| Drama|Science Fiction|TV Movie                      |           1 |
| Drama|Science Fiction|Romance                       |           1 |
| Drama|Science Fiction|Mystery|Romance               |           1 |
| Drama|Science Fiction|Fantasy|Adventure             |           1 |
| Drama|Science Fiction|Family                        |           1 |
| Drama|Science Fiction|Animation                     |           1 |
| Drama|Science Fiction|Adventure                     |           1 |
| Drama|Science Fiction|Action|Adventure              |           1 |
| Drama|Romance|War|History                           |           1 |
| Drama|Romance|War|Foreign                           |           1 |
| Drama|Romance|Music                                 |           1 |
| Drama|Romance|History                               |           1 |
| Drama|Romance|Foreign|Comedy                        |           1 |
| Drama|Romance|Fantasy                               |           1 |
| Drama|Romance|Crime|Mystery                         |           1 |
| Drama|Romance|Comedy|Music                          |           1 |
| Drama|Romance|Adventure|War                         |           1 |
| Drama|Mystery|War                                   |           1 |
| Drama|Mystery|Thriller|TV Movie                     |           1 |
| Drama|Mystery|Thriller|Romance                      |           1 |
| Drama|Mystery|Thriller|Horror                       |           1 |
| Drama|Mystery|Thriller|Fantasy                      |           1 |
| Drama|Mystery|Thriller|Crime|Romance                |           1 |
| Drama|Mystery|Romance|Science Fiction|Thriller      |           1 |
| Drama|Music|TV Movie                                |           1 |
| Drama|Music|Romance|War                             |           1 |
| Drama|Music|Mystery|Romance                         |           1 |
| Drama|Music|Mystery                                 |           1 |
| Drama|Music|Family                                  |           1 |
| Drama|Music|Adventure|Fantasy                       |           1 |
| Drama|Horror|Thriller|War                           |           1 |
| Drama|Horror|Thriller|TV Movie                      |           1 |
| Drama|Horror|Thriller|Science Fiction|Foreign       |           1 |
| Drama|Horror|Thriller|Music                         |           1 |
| Drama|Horror|Science Fiction|Romance                |           1 |
| Drama|Horror|Science Fiction|Mystery|Thriller       |           1 |
| Drama|Horror|Science Fiction|Mystery                |           1 |
| Drama|Horror|Romance|Thriller                       |           1 |
| Drama|Horror|Romance|Foreign                        |           1 |
| Drama|Horror|Mystery|Science Fiction|Thriller       |           1 |
| Drama|Horror|Music                                  |           1 |
| Drama|Horror|History                                |           1 |
| Drama|Horror|Fantasy                                |           1 |
| Drama|Horror|Comedy|Thriller|Science Fiction        |           1 |
| Drama|Horror|Comedy|Thriller|Romance                |           1 |
| Drama|Horror|Comedy|Thriller|Foreign                |           1 |
| Drama|Horror|Comedy                                 |           1 |
| Drama|Horror|Action|Thriller|Mystery                |           1 |
| Drama|Horror|Action|Thriller                        |           1 |
| Drama|History|War|Romance                           |           1 |
| Drama|History|War|Action                            |           1 |
| Drama|History|Thriller|Science Fiction              |           1 |
| Drama|History|Romance|War                           |           1 |
| Drama|History|Romance|TV Movie                      |           1 |
| Drama|History|Mystery                               |           1 |
| Drama|History|Horror                                |           1 |
| Drama|History|Crime|Thriller|Action                 |           1 |
| Drama|History|Crime                                 |           1 |
| Drama|Foreign|War                                   |           1 |
| Drama|Foreign|Thriller                              |           1 |
| Drama|Foreign|Science Fiction                       |           1 |
| Drama|Foreign|Romance|Thriller                      |           1 |
| Drama|Foreign|Mystery                               |           1 |
| Drama|Foreign|Horror|Mystery|Thriller               |           1 |
| Drama|Foreign|Crime                                 |           1 |
| Drama|Fantasy|Western                               |           1 |
| Drama|Fantasy|Thriller|Mystery                      |           1 |
| Drama|Fantasy|Romance|Science Fiction               |           1 |
| Drama|Fantasy|Mystery|Science Fiction|Thriller      |           1 |
| Drama|Fantasy|Mystery|Romance                       |           1 |
| Drama|Fantasy|Horror|Thriller|Mystery               |           1 |
| Drama|Fantasy|Horror|Science Fiction|Thriller       |           1 |
| Drama|Fantasy|Horror|Romance                        |           1 |
| Drama|Fantasy|Horror|Mystery|Romance                |           1 |
| Drama|Fantasy|Adventure                             |           1 |
| Drama|Family|TV Movie                               |           1 |
| Drama|Family|Science Fiction|Fantasy                |           1 |
| Drama|Family|Romance|Music                          |           1 |
| Drama|Family|Music                                  |           1 |
| Drama|Family|Foreign                                |           1 |
| Drama|Family|Fantasy|TV Movie                       |           1 |
| Drama|Family|Fantasy|Science Fiction                |           1 |
| Drama|Family|Comedy|TV Movie                        |           1 |
| Drama|Family|Animation|Adventure                    |           1 |
| Drama|Family|Adventure                              |           1 |
| Drama|Documentary|Comedy                            |           1 |
| Drama|Crime|War                                     |           1 |
| Drama|Crime|TV Movie                                |           1 |
| Drama|Crime|Mystery|Comedy                          |           1 |
| Drama|Crime|Music                                   |           1 |
| Drama|Comedy|Western|Romance                        |           1 |
| Drama|Comedy|War|Crime|Thriller                     |           1 |
| Drama|Comedy|War                                    |           1 |
| Drama|Comedy|Thriller|Romance|Foreign               |           1 |
| Drama|Comedy|Thriller|Mystery|Romance               |           1 |
| Drama|Comedy|Thriller                               |           1 |
| Drama|Comedy|Science Fiction|Romance                |           1 |
| Drama|Comedy|Science Fiction                        |           1 |
| Drama|Comedy|Romance|Science Fiction                |           1 |
| Drama|Comedy|Music|Romance|Family                   |           1 |
| Drama|Comedy|History|Music                          |           1 |
| Drama|Comedy|History|Family                         |           1 |
| Drama|Comedy|Family|TV Movie                        |           1 |
| Drama|Comedy|Documentary|Romance|Family             |           1 |
| Drama|Comedy|Crime|Romance                          |           1 |
| Drama|Animation|War                                 |           1 |
| Drama|Animation|Family|Comedy|Fantasy               |           1 |
| Drama|Animation|Family|Comedy                       |           1 |
| Drama|Animation|Adventure                           |           1 |
| Drama|Adventure|Thriller                            |           1 |
| Drama|Adventure|Science Fiction|Romance             |           1 |
| Drama|Adventure|Science Fiction                     |           1 |
| Drama|Adventure|Romance|Thriller                    |           1 |
| Drama|Adventure|Horror                              |           1 |
| Drama|Adventure|Documentary                         |           1 |
| Drama|Adventure|Comedy                              |           1 |
| Drama|Action|Western|Romance                        |           1 |
| Drama|Action|Western                                |           1 |
| Drama|Action|War|History                            |           1 |
| Drama|Action|Thriller|Foreign                       |           1 |
| Drama|Action|Thriller|Crime|War                     |           1 |
| Drama|Action|Thriller|Crime|Foreign                 |           1 |
| Drama|Action|Science Fiction|Thriller               |           1 |
| Drama|Action|Science Fiction                        |           1 |
| Drama|Action|Music|Romance                          |           1 |
| Drama|Action|History|Western|Romance                |           1 |
| Drama|Action|History|Thriller                       |           1 |
| Drama|Action|Foreign                                |           1 |
| Drama|Action|Crime|Mystery                          |           1 |
| Drama|Action|Crime|Foreign                          |           1 |
| Drama|Action|Comedy|Western|Music                   |           1 |
| Drama|Action|Comedy|Music|Romance                   |           1 |
| Drama|Action|Comedy|Music|Family                    |           1 |
| Drama|Action|Comedy|Crime|Thriller                  |           1 |
| Drama|Action|Adventure|Crime|Thriller               |           1 |
| Drama|Action|Adventure                              |           1 |
| Documentary|Thriller                                |           1 |
| Documentary|History|War                             |           1 |
| Documentary|Family|Adventure                        |           1 |
| Documentary|Drama|War|Crime|Mystery                 |           1 |
| Documentary|Drama|Music|Thriller                    |           1 |
| Documentary|Drama|History                           |           1 |
| Documentary|Drama|Foreign                           |           1 |
| Documentary|Drama|Comedy                            |           1 |
| Documentary|Crime                                   |           1 |
| Documentary|Comedy|TV Movie                         |           1 |
| Documentary|Action|Adventure                        |           1 |
| Crime|Western                                       |           1 |
| Crime|Thriller|Mystery|Drama                        |           1 |
| Crime|Thriller|Action|Horror                        |           1 |
| Crime|Science Fiction|Thriller                      |           1 |
| Crime|Mystery|Thriller|Action                       |           1 |
| Crime|Mystery                                       |           1 |
| Crime|Horror|Thriller|Mystery                       |           1 |
| Crime|Horror|Action|Thriller                        |           1 |
| Crime|Horror                                        |           1 |
| Crime|History                                       |           1 |
| Crime|Fantasy|Science Fiction|Thriller              |           1 |
| Crime|Fantasy|Drama                                 |           1 |
| Crime|Family|Comedy                                 |           1 |
| Crime|Drama|Thriller|Horror                         |           1 |
| Crime|Drama|Thriller|History                        |           1 |
| Crime|Drama|Thriller|Action                         |           1 |
| Crime|Drama|Romance|Foreign                         |           1 |
| Crime|Drama|Mystery|Western                         |           1 |
| Crime|Drama|Mystery|Thriller|Action                 |           1 |
| Crime|Drama|Music                                   |           1 |
| Crime|Drama|Horror|Mystery|Science Fiction          |           1 |
| Crime|Drama|History|Thriller                        |           1 |
| Crime|Drama|History|Romance                         |           1 |
| Crime|Drama|History|Documentary                     |           1 |
| Crime|Drama|Family|Romance                          |           1 |
| Crime|Drama|Family                                  |           1 |
| Crime|Drama|Action|Thriller|Mystery                 |           1 |
| Crime|Comedy|Family                                 |           1 |
| Crime|Comedy|Drama|Thriller                         |           1 |
| Crime|Comedy|Action|Adventure                       |           1 |
| Crime|Adventure|Action|Comedy|Thriller              |           1 |
| Crime|Adventure|Action|Comedy|Science Fiction       |           1 |
| Crime|Action|Science Fiction                        |           1 |
| Crime|Action|Mystery|Thriller                       |           1 |
| Crime|Action|Horror|Thriller                        |           1 |
| Crime|Action|Comedy                                 |           1 |
| Comedy|War|History                                  |           1 |
| Comedy|War|Adventure|Drama                          |           1 |
| Comedy|Thriller|Music|Romance                       |           1 |
| Comedy|Thriller|Drama                               |           1 |
| Comedy|Thriller|Crime|Romance                       |           1 |
| Comedy|Thriller|Crime|Foreign                       |           1 |
| Comedy|Thriller|Crime|Drama                         |           1 |
| Comedy|Thriller|Crime|Action                        |           1 |
| Comedy|Thriller|Action|Drama                        |           1 |
| Comedy|Thriller|Action|Crime                        |           1 |
| Comedy|TV Movie|Romance                             |           1 |
| Comedy|TV Movie|Animation|Science Fiction           |           1 |
| Comedy|TV Movie                                     |           1 |
| Comedy|Science Fiction|Thriller|Adventure           |           1 |
| Comedy|Science Fiction|Music                        |           1 |
| Comedy|Science Fiction|Family                       |           1 |
| Comedy|Science Fiction|Adventure|Family             |           1 |
| Comedy|Romance|Western                              |           1 |
| Comedy|Romance|Science Fiction|Drama                |           1 |
| Comedy|Romance|Music                                |           1 |
| Comedy|Romance|Horror                               |           1 |
| Comedy|Romance|Fantasy|Drama                        |           1 |
| Comedy|Romance|Crime|Drama|Mystery                  |           1 |
| Comedy|Romance|Crime                                |           1 |
| Comedy|Romance|Adventure                            |           1 |
| Comedy|Mystery|Romance|Thriller                     |           1 |
| Comedy|Mystery|Romance                              |           1 |
| Comedy|Music|War                                    |           1 |
| Comedy|Music|Romance|Foreign                        |           1 |
| Comedy|Music|Romance|Drama                          |           1 |
| Comedy|Music|Mystery|Crime                          |           1 |
| Comedy|Music|Family|Fantasy|Animation               |           1 |
| Comedy|Music|Family|Fantasy                         |           1 |
| Comedy|Music|Family                                 |           1 |
| Comedy|Horror|Thriller|Mystery|Fantasy              |           1 |
| Comedy|Horror|Thriller|Mystery                      |           1 |
| Comedy|Horror|Thriller|Crime                        |           1 |
| Comedy|Horror|Romance                               |           1 |
| Comedy|Horror|Mystery|Thriller                      |           1 |
| Comedy|Horror|Mystery                               |           1 |
| Comedy|Horror|Music|Science Fiction                 |           1 |
| Comedy|Horror|Music                                 |           1 |
| Comedy|Horror|Action|Science Fiction                |           1 |
| Comedy|Horror|Action                                |           1 |
| Comedy|History|Horror                               |           1 |
| Comedy|Fantasy|Thriller                             |           1 |
| Comedy|Fantasy|Romance|TV Movie                     |           1 |
| Comedy|Fantasy|Horror|Science Fiction               |           1 |
| Comedy|Fantasy|Horror|Music|Thriller                |           1 |
| Comedy|Fantasy|Foreign                              |           1 |
| Comedy|Fantasy|Family|Music|Animation               |           1 |
| Comedy|Family|Western                               |           1 |
| Comedy|Family|Thriller                              |           1 |
| Comedy|Family|Science Fiction|Drama                 |           1 |
| Comedy|Family|Romance|Fantasy                       |           1 |
| Comedy|Family|Mystery|TV Movie                      |           1 |
| Comedy|Family|Mystery|Romance                       |           1 |
| Comedy|Family|Music|TV Movie                        |           1 |
| Comedy|Family|Music                                 |           1 |
| Comedy|Family|Fantasy|Thriller|TV Movie             |           1 |
| Comedy|Family|Fantasy|Romance                       |           1 |
| Comedy|Family|Fantasy|Drama                         |           1 |
| Comedy|Family|Drama|Fantasy                         |           1 |
| Comedy|Family|Animation|Fantasy                     |           1 |
| Comedy|Family|Animation|Adventure                   |           1 |
| Comedy|Family|Adventure|Romance                     |           1 |
| Comedy|Family|Adventure|Fantasy|Romance             |           1 |
| Comedy|Family|Adventure|Crime                       |           1 |
| Comedy|Family|Action                                |           1 |
| Comedy|Drama|Romance|TV Movie                       |           1 |
| Comedy|Drama|Romance|Science Fiction|Thriller       |           1 |
| Comedy|Drama|Romance|Science Fiction                |           1 |
| Comedy|Drama|Romance|Music                          |           1 |
| Comedy|Drama|Romance|Fantasy|Music                  |           1 |
| Comedy|Drama|Romance|Fantasy                        |           1 |
| Comedy|Drama|Mystery|Science Fiction                |           1 |
| Comedy|Drama|Mystery|Romance                        |           1 |
| Comedy|Drama|Horror|Thriller                        |           1 |
| Comedy|Drama|Horror|Mystery|Thriller                |           1 |
| Comedy|Drama|History|Romance                        |           1 |
| Comedy|Drama|Foreign|Thriller                       |           1 |
| Comedy|Drama|Fantasy|Science Fiction                |           1 |
| Comedy|Drama|Fantasy|Music                          |           1 |
| Comedy|Drama|Fantasy|Horror|Mystery                 |           1 |
| Comedy|Drama|Family|Science Fiction                 |           1 |
| Comedy|Drama|Family|Fantasy|TV Movie                |           1 |
| Comedy|Drama|Family|Fantasy|Science Fiction         |           1 |
| Comedy|Drama|Family|Fantasy|Romance                 |           1 |
| Comedy|Drama|Family|Fantasy|Foreign                 |           1 |
| Comedy|Drama|Crime|Thriller                         |           1 |
| Comedy|Drama|Adventure                              |           1 |
| Comedy|Documentary|Foreign                          |           1 |
| Comedy|Documentary|Drama                            |           1 |
| Comedy|Crime|Thriller|Romance                       |           1 |
| Comedy|Crime|Romance|Thriller                       |           1 |
| Comedy|Crime|Romance|Drama                          |           1 |
| Comedy|Crime|Mystery|Romance|Thriller               |           1 |
| Comedy|Crime|Music                                  |           1 |
| Comedy|Crime|Horror|Thriller                        |           1 |
| Comedy|Crime|Family                                 |           1 |
| Comedy|Crime|Drama|Romance                          |           1 |
| Comedy|Crime|Drama|Mystery|Thriller                 |           1 |
| Comedy|Crime|Drama|Mystery|Romance                  |           1 |
| Comedy|Crime|Action                                 |           1 |
| Comedy|Animation|Family|Fantasy                     |           1 |
| Comedy|Adventure|Fantasy|Science Fiction|Action     |           1 |
| Comedy|Adventure|Fantasy|Animation|Family           |           1 |
| Comedy|Adventure|Fantasy|Action|Science Fiction     |           1 |
| Comedy|Adventure|Family                             |           1 |
| Comedy|Adventure|Crime|Family                       |           1 |
| Comedy|Adventure|Crime                              |           1 |
| Comedy|Adventure|Action|Crime                       |           1 |
| Comedy|Action|Science Fiction|Thriller              |           1 |
| Comedy|Action|Science Fiction                       |           1 |
| Comedy|Action|Drama|Thriller|Fantasy                |           1 |
| Comedy|Action|Drama                                 |           1 |
| Comedy|Action|Adventure|Fantasy|Science Fiction     |           1 |
| Animation|Thriller|Family                           |           1 |
| Animation|Science Fiction|Thriller                  |           1 |
| Animation|Science Fiction|Music                     |           1 |
| Animation|Science Fiction|Fantasy|Adventure         |           1 |
| Animation|Science Fiction|Family                    |           1 |
| Animation|Romance|Family|Fantasy                    |           1 |
| Animation|Romance                                   |           1 |
| Animation|Music|Romance                             |           1 |
| Animation|Music                                     |           1 |
| Animation|Horror|Science Fiction|Thriller           |           1 |
| Animation|Horror|Science Fiction                    |           1 |
| Animation|Horror|Action|Comedy                      |           1 |
| Animation|Horror|Action                             |           1 |
| Animation|Fantasy|Romance                           |           1 |
| Animation|Fantasy|Mystery                           |           1 |
| Animation|Fantasy|Music                             |           1 |
| Animation|Fantasy|Comedy|Science Fiction            |           1 |
| Animation|Family|TV Movie                           |           1 |
| Animation|Family|Science Fiction                    |           1 |
| Animation|Family|Music                              |           1 |
| Animation|Family|Foreign                            |           1 |
| Animation|Family|Fantasy|Romance                    |           1 |
| Animation|Family|Fantasy|Adventure|Comedy           |           1 |
| Animation|Family|Fantasy|Adventure                  |           1 |
| Animation|Family|Comedy|TV Movie                    |           1 |
| Animation|Family|Comedy|Adventure|Fantasy           |           1 |
| Animation|Family|Comedy|Adventure                   |           1 |
| Animation|Family|Adventure|Drama|Fantasy            |           1 |
| Animation|Family|Adventure|Comedy|Fantasy           |           1 |
| Animation|Drama|Science Fiction|Thriller            |           1 |
| Animation|Drama|Science Fiction                     |           1 |
| Animation|Drama|Music|Romance                       |           1 |
| Animation|Drama|Fantasy                             |           1 |
| Animation|Drama|Family|Fantasy                      |           1 |
| Animation|Documentary                               |           1 |
| Animation|Comedy|Science Fiction|Fantasy            |           1 |
| Animation|Comedy|Foreign                            |           1 |
| Animation|Comedy|Fantasy                            |           1 |
| Animation|Comedy|Family|Western|Adventure           |           1 |
| Animation|Comedy|Family|TV Movie                    |           1 |
| Animation|Comedy|Family|Music                       |           1 |
| Animation|Comedy|Family|Fantasy|Science Fiction     |           1 |
| Animation|Comedy|Family|Action                      |           1 |
| Animation|Comedy|Drama|War                          |           1 |
| Animation|Comedy|Drama|Romance                      |           1 |
| Animation|Comedy|Drama|Family|Fantasy               |           1 |
| Animation|Comedy|Adventure|Family|Science Fiction   |           1 |
| Animation|Comedy|Action|Family                      |           1 |
| Animation|Adventure|Fantasy|Family                  |           1 |
| Animation|Adventure|Family|Comedy                   |           1 |
| Animation|Adventure|Comedy|Family|Action            |           1 |
| Animation|Adventure|Action|Drama|Fantasy            |           1 |
| Animation|Adventure|Action|Comedy                   |           1 |
| Animation|Action|Western                            |           1 |
| Animation|Action|Science Fiction|Family|Adventure   |           1 |
| Animation|Action|Family|Science Fiction             |           1 |
| Animation|Action|Comedy|Family|Science Fiction      |           1 |
| Adventure|Western                                   |           1 |
| Adventure|War|History                               |           1 |
| Adventure|War|Drama|History                         |           1 |
| Adventure|Thriller                                  |           1 |
| Adventure|TV Movie                                  |           1 |
| Adventure|Science Fiction|Thriller|Mystery          |           1 |
| Adventure|Science Fiction|Thriller                  |           1 |
| Adventure|Science Fiction|Fantasy|Family            |           1 |
| Adventure|Science Fiction|Action|Thriller           |           1 |
| Adventure|Romance|Drama                             |           1 |
| Adventure|Horror|Thriller|Mystery                   |           1 |
| Adventure|Horror|Science Fiction|Thriller           |           1 |
| Adventure|Horror|Mystery|Thriller                   |           1 |
| Adventure|Horror|Comedy                             |           1 |
| Adventure|History                                   |           1 |
| Adventure|Fantasy|Thriller                          |           1 |
| Adventure|Fantasy|Science Fiction|Action            |           1 |
| Adventure|Fantasy|Romance|Science Fiction           |           1 |
| Adventure|Fantasy|Romance|Family                    |           1 |
| Adventure|Fantasy|Romance                           |           1 |
| Adventure|Fantasy|Mystery                           |           1 |
| Adventure|Fantasy|Horror|Science Fiction            |           1 |
| Adventure|Fantasy|Horror|Comedy                     |           1 |
| Adventure|Fantasy|Horror|Action|Thriller            |           1 |
| Adventure|Fantasy|Horror                            |           1 |
| Adventure|Fantasy|Family|Mystery                    |           1 |
| Adventure|Fantasy|Drama|Thriller                    |           1 |
| Adventure|Fantasy|Drama|Comedy|Science Fiction      |           1 |
| Adventure|Fantasy|Drama|Comedy|Music                |           1 |
| Adventure|Fantasy|Drama|Action|Science Fiction      |           1 |
| Adventure|Fantasy|Comedy|Science Fiction|Romance    |           1 |
| Adventure|Fantasy|Comedy|Family|Music               |           1 |
| Adventure|Fantasy|Comedy                            |           1 |
| Adventure|Fantasy|Animation|Science Fiction|Mystery |           1 |
| Adventure|Fantasy|Animation|Science Fiction|Family  |           1 |
| Adventure|Fantasy|Animation|Comedy|Science Fiction  |           1 |
| Adventure|Fantasy|Animation|Comedy|Family           |           1 |
| Adventure|Fantasy|Animation|Comedy|Action           |           1 |
| Adventure|Fantasy|Animation|Action|Thriller         |           1 |
| Adventure|Fantasy|Action|Western|Thriller           |           1 |
| Adventure|Fantasy|Action|Science Fiction|Family     |           1 |
| Adventure|Fantasy|Action|Romance                    |           1 |
| Adventure|Fantasy|Action|Family                     |           1 |
| Adventure|Fantasy|Action|Drama                      |           1 |
| Adventure|Fantasy|Action|Comedy|Thriller            |           1 |
| Adventure|Family|Science Fiction|Thriller           |           1 |
| Adventure|Family|Science Fiction|Action             |           1 |
| Adventure|Family|Science Fiction                    |           1 |
| Adventure|Family|Romance                            |           1 |
| Adventure|Family|Foreign                            |           1 |
| Adventure|Family|Fantasy|TV Movie                   |           1 |
| Adventure|Family|Fantasy|Science Fiction|Thriller   |           1 |
| Adventure|Family|Fantasy|Romance|Science Fiction    |           1 |
| Adventure|Family|Fantasy|Music|Science Fiction      |           1 |
| Adventure|Family|Fantasy|Comedy|Romance             |           1 |
| Adventure|Family|Drama|Comedy                       |           1 |
| Adventure|Family|Animation|Action|Comedy            |           1 |
